Date,Close,Open,High,Low,Vol.
"Sep 01, 2016",572,573.9,705,569.4,25.87K
"Aug 31, 2016",573.9,577.3,578.3,571.7,24.93K
"Aug 30, 2016",577.3,574.2,579.9,572.5,27.48K
"Aug 29, 2016",574.2,575,578.6,571.4,23.86K
"Aug 28, 2016",575,570.3,576.3,569.2,12.83K
"Aug 27, 2016",570.3,579.4,580.4,567.3,18.69K
"Aug 26, 2016",579.4,578,582.7,575.8,21.17K
"Aug 25, 2016",578,579.7,580.7,570.8,32.73K
"Aug 24, 2016",579.7,583.6,584.5,576.8,28.06K
"Aug 23, 2016",583.6,587.5,589.9,578.6,32.08K
"Aug 22, 2016",587.5,580.7,591.9,577.1,33.56K
"Aug 21, 2016",580.7,582.6,585.3,577.8,14.16K
"Aug 20, 2016",582.6,574.6,583.5,572.3,23.12K
"Aug 19, 2016",574.6,573.4,577.9,566.3,25.53K
"Aug 18, 2016",573.4,572.3,579.5,570.8,30.39K
"Aug 17, 2016",572.3,580.2,581.1,568.7,32.76K
"Aug 16, 2016",580.2,567,583.4,563.4,37.69K
"Aug 15, 2016",567,569.1,575,559.3,33.77K
"Aug 14, 2016",569.1,584.6,585.8,559.9,33.07K
"Aug 13, 2016",584.6,587.1,590.1,582.8,19.30K
"Aug 12, 2016",587.1,587.8,591.1,582.2,25.50K
"Aug 11, 2016",587.8,590.9,599.2,585.4,39.83K
"Aug 10, 2016",590.9,585.3,600.5,580.9,49.57K
"Aug 09, 2016",585.3,589.2,591.2,581.1,25.97K
"Aug 08, 2016",589.2,590.8,594.2,585.4,24.88K
"Aug 07, 2016",590.8,586.5,596,580.9,26.20K
"Aug 06, 2016",586.5,574.7,596.7,565.3,25.38K
"Aug 05, 2016",574.7,576.2,580,565.8,27.89K
"Aug 04, 2016",576.2,566.4,584.9,559.5,44.82K
"Aug 03, 2016",566.4,513.4,573.1,514.1,85.93K
"Aug 02, 2016",513.4,607,613.8,471.4,130.91K
"Aug 01, 2016",607,621.9,627.9,603.5,66.66K
"Jul 31, 2016",621.9,654.7,654.9,621.4,62.89K
"Jul 30, 2016",654.7,655.4,657.5,652.1,19.35K
"Jul 29, 2016",655.4,654.1,657.4,651,27.04K
"Jul 28, 2016",654.1,654.5,658,650.8,28.11K
"Jul 27, 2016",654.5,654.4,659.1,646,29.89K
"Jul 26, 2016",654.4,654,657.8,643.5,49.39K
"Jul 25, 2016",654,659.3,662.5,651.1,34.38K
"Jul 24, 2016",659.3,655.2,664.2,651,29.82K
"Jul 23, 2016",655.2,651.1,658.2,648,29.89K
"Jul 22, 2016",651.1,664.6,669.4,645.7,65.90K
"Jul 21, 2016",664.6,664.4,666.5,657.8,32.17K
"Jul 20, 2016",664.4,671.1,672.3,659.5,37.56K
"Jul 19, 2016",671.1,670.4,673.2,663.6,30.40K
"Jul 18, 2016",670.4,676.3,680.4,664.6,42.58K
"Jul 17, 2016",676.3,660.7,680.9,660.1,46.84K
"Jul 16, 2016",660.7,664.2,665.4,655.7,20.39K
"Jul 15, 2016",664.2,657.3,667.5,656.5,35.83K
"Jul 14, 2016",657.3,661.2,661.9,646.3,48.20K
"Jul 13, 2016",661.2,670.6,672,656,62.96K
"Jul 12, 2016",670.6,646.7,673.2,644.6,66.59K
"Jul 11, 2016",646.7,647.1,657.5,640,45.94K
"Jul 10, 2016",647.1,651.8,652,636.8,29.26K
"Jul 09, 2016",651.8,662.8,663.5,620.7,96.01K
"Jul 08, 2016",662.8,635.3,663.4,630.2,75.89K
"Jul 07, 2016",635.3,672.7,676.2,605,153.61K
"Jul 06, 2016",672.7,663.7,678.4,662.2,47.05K
"Jul 05, 2016",663.7,675.2,679.2,657.3,54.64K
"Jul 04, 2016",675.2,661.6,679,644,63.91K
"Jul 03, 2016",661.6,698.1,701.5,644.6,99.27K
"Jul 02, 2016",698.1,674.6,700.5,671.5,67.38K
"Jul 01, 2016",674.6,670,685.1,661.1,92.23K
"Jun 30, 2016",670,636.5,673,631.2,88.20K
"Jun 29, 2016",636.5,644.9,645.9,621.8,80.22K
"Jun 28, 2016",644.9,644.7,659.3,634.3,76.66K
"Jun 27, 2016",644.7,625.4,650.3,615.2,99.81K
"Jun 26, 2016",625.4,663.5,665.2,609.9,88.93K
"Jun 25, 2016",663.5,656.9,688.1,640.8,100.46K
"Jun 24, 2016",656.9,620.8,687.4,616.4,196.69K
"Jun 23, 2016",620.8,590.6,629.5,539.3,261.74K
"Jun 22, 2016",590.6,667.4,677.8,586.6,202.32K
"Jun 21, 2016",667.4,734,732.2,626,248.08K
"Jun 20, 2016",734,761,764.6,717.4,112.29K
"Jun 19, 2016",761,753.8,765.1,740.4,60.45K
"Jun 18, 2016",753.8,743.9,776,727.1,120.53K
"Jun 17, 2016",743.9,761.2,771.9,704.2,215.87K
"Jun 16, 2016",761.2,690.8,769.7,687.4,229.57K
"Jun 15, 2016",690.8,685.1,695.1,670.5,78.62K
"Jun 14, 2016",685.1,700.1,702.5,654.7,135.65K
"Jun 13, 2016",700.1,666.5,718.2,652.8,216.73K
"Jun 12, 2016",666.5,591.6,683.8,592.8,217.38K
"Jun 11, 2016",591.6,577.9,592.6,576.3,42.22K
"Jun 10, 2016",577.9,574.7,579.3,571.1,45.50K
"Jun 09, 2016",574.7,580.5,580.7,569.3,48.61K
"Jun 08, 2016",580.5,575.6,582.4,567.8,49.60K
"Jun 07, 2016",575.6,583.6,591.3,543.6,84.69K
"Jun 06, 2016",583.6,574.9,586.7,571.7,63.68K
"Jun 05, 2016",574.9,572,583.6,567.8,64.52K
"Jun 04, 2016",572,567,592.7,560.9,87.41K
"Jun 03, 2016",567,537.1,573.7,534.3,106.25K
"Jun 02, 2016",537.1,537.4,541.5,530.5,52.88K
"Jun 01, 2016",537.4,528.9,542.3,521.3,72.41K
"May 31, 2016",528.9,532.3,546.9,513.2,114.08K
"May 30, 2016",532.3,516,544.2,512.8,77.53K
"May 29, 2016",516,524.2,548,493.2,152.57K
"May 28, 2016",524.2,474,531.8,467,150.17K
"May 27, 2016",474,453.3,479.2,452.7,135.68K
"May 26, 2016",453.3,449.8,454.3,447.7,37.72K
"May 25, 2016",449.8,446.1,451.2,445.4,37.72K
"May 24, 2016",446.1,443.7,447.9,442,33.22K
"May 23, 2016",443.7,439.6,445,438.2,35.90K
"May 22, 2016",439.6,443.6,444.2,436.9,28.74K
"May 21, 2016",443.6,442.1,445.2,439.7,23.00K
"May 20, 2016",442.1,442.7,447.8,435.4,48.43K
"May 19, 2016",442.7,454.2,455.2,441.1,59.39K
"May 18, 2016",454.2,453.3,456.6,452.4,32.61K
"May 17, 2016",453.3,454.9,456.3,451.7,34.63K
"May 16, 2016",454.9,458.1,459.6,450.7,36.60K
"May 15, 2016",458.1,456.4,460.3,455,21.20K
"May 14, 2016",456.4,455.4,457.7,453.6,20.36K
"May 13, 2016",455.4,454.4,457.2,451.5,32.39K
"May 12, 2016",454.4,452.5,455.3,448.4,49.19K
"May 11, 2016",452.5,449.4,456.1,449.6,39.97K
"May 10, 2016",449.4,460.4,462.1,446.8,59.99K
"May 09, 2016",460.4,457.9,464.2,455.4,48.42K
"May 08, 2016",457.9,458.5,460.2,454.9,27.60K
"May 07, 2016",458.5,459.6,460.6,454.6,30.97K
"May 06, 2016",459.6,448.1,461.5,445.7,68.43K
"May 05, 2016",448.1,445.8,449.2,444.4,41.89K
"May 04, 2016",445.8,450.3,450.9,444.2,39.44K
"May 03, 2016",450.3,444.2,451.5,441.5,49.75K
"May 02, 2016",444.2,452.2,453.9,440.2,73.85K
"May 01, 2016",452.2,448.5,454.2,447.5,21.75K
"Apr 30, 2016",448.5,455,456.9,446.6,35.31K
"Apr 29, 2016",455,448.5,456.3,445.2,44.85K
"Apr 28, 2016",448.5,447,450.1,433.9,81.94K
"Apr 27, 2016",447,466,467.9,444.6,90.81K
"Apr 26, 2016",466,461.7,468.9,459.2,67.56K
"Apr 25, 2016",461.7,457.6,466.2,451.8,81.66K
"Apr 24, 2016",457.6,450.1,461.8,447.9,74.43K
"Apr 23, 2016",450.1,445.3,451.5,443.1,42.36K
"Apr 22, 2016",445.3,449.3,450.2,441.9,49.71K
"Apr 21, 2016",449.3,441.2,450.8,439.5,63.13K
"Apr 20, 2016",441.2,434.9,442.9,432.5,74.36K
"Apr 19, 2016",434.9,427.7,436.1,426.8,45.68K
"Apr 18, 2016",427.7,426.3,429.1,424.4,32.58K
"Apr 17, 2016",426.3,430,430.6,423.8,25.59K
"Apr 16, 2016",430,428.7,432,426.8,29.02K
"Apr 15, 2016",428.7,424,429.5,423.3,54.12K
"Apr 14, 2016",424,423.5,425.4,421.8,30.66K
"Apr 13, 2016",423.5,424.7,426.6,421.4,38.09K
"Apr 12, 2016",424.7,421.4,426.7,420.7,57.71K
"Apr 11, 2016",421.4,420.3,422.4,418.1,36.39K
"Apr 10, 2016",420.3,418,421.6,416.7,23.30K
"Apr 09, 2016",418,417.7,418.9,412.4,29.43K
"Apr 08, 2016",417.7,420.1,423.5,415.5,46.95K
"Apr 07, 2016",420.1,421.3,422,417.9,36.06K
"Apr 06, 2016",421.3,422.1,422.8,419.5,32.67K
"Apr 05, 2016",422.1,419.3,423.7,418,40.89K
"Apr 04, 2016",419.3,419.1,420.4,416.2,33.44K
"Apr 03, 2016",419.1,418.5,420.2,417,22.80K
"Apr 02, 2016",418.5,415.6,420.1,415.1,31.31K
"Apr 01, 2016",415.6,415.7,416.9,412.8,38.22K
"Mar 31, 2016",415.7,412.4,417.2,411.5,41.84K
"Mar 30, 2016",412.4,415,416.2,408.4,43.28K
"Mar 29, 2016",415,422.2,424.5,406.4,69.11K
"Mar 28, 2016",422.2,424.6,425.4,419.7,43.45K
"Mar 27, 2016",424.6,416.5,427.4,415.5,61.72K
"Mar 26, 2016",416.5,415.7,417.7,413.9,28.06K
"Mar 25, 2016",415.7,414.7,417.3,412.4,34.59K
"Mar 24, 2016",414.7,417,417.7,412.9,38.83K
"Mar 23, 2016",417,416.2,419.6,414.2,40.61K
"Mar 22, 2016",416.2,411.1,417.9,410.8,49.08K
"Mar 21, 2016",411.1,411.5,413.1,407.3,43.16K
"Mar 20, 2016",411.5,408.7,413.5,407.2,30.54K
"Mar 19, 2016",408.7,408.2,410.5,402.1,37.00K
"Mar 18, 2016",408.2,418.2,418.6,402.5,66.07K
"Mar 17, 2016",418.2,415.9,419.6,415.3,43.82K
"Mar 16, 2016",415.9,415.1,417,413.3,44.54K
"Mar 15, 2016",415.1,414.3,417.4,412.3,48.60K
"Mar 14, 2016",414.3,412.4,416.1,411.2,49.33K
"Mar 13, 2016",412.4,410.4,415.9,409.6,34.98K
"Mar 12, 2016",410.4,419.1,420.7,407,59.64K
"Mar 11, 2016",419.1,415.8,422.4,415.1,60.63K
"Mar 10, 2016",415.8,412.8,417.5,410.3,55.74K
"Mar 09, 2016",412.8,411.9,414.9,408.9,50.92K
"Mar 08, 2016",411.9,414.9,416.7,408.4,53.77K
"Mar 07, 2016",414.9,406,416.6,402,61.77K
"Mar 06, 2016",406,399,412,393.1,62.59K
"Mar 05, 2016",399,409.5,410.1,386.9,129.15K
"Mar 04, 2016",409.5,419.6,423.4,407.2,75.27K
"Mar 03, 2016",419.6,425.4,425.8,414.9,78.90K
"Mar 02, 2016",425.4,434,435.9,423.9,57.75K
"Mar 01, 2016",434,436.2,439,428.5,67.46K
"Feb 29, 2016",436.2,432.5,441.3,429.8,68.77K
"Feb 28, 2016",432.5,431.3,435.6,421.2,50.85K
"Feb 27, 2016",431.3,427.3,434.1,427.3,42.79K
"Feb 26, 2016",427.3,423.5,427.6,419.1,53.21K
"Feb 25, 2016",423.5,422.7,427.2,417.5,53.54K
"Feb 24, 2016",422.7,419.9,425.2,410.4,66.51K
"Feb 23, 2016",419.9,437.8,440.8,414.4,93.72K
"Feb 22, 2016",437.8,437.9,440.2,431.3,56.01K
"Feb 21, 2016",437.9,440.1,447.6,425.5,100.50K
"Feb 20, 2016",440.1,420,442.7,419.5,111.63K
"Feb 19, 2016",420,421.4,424.3,416.4,52.24K
"Feb 18, 2016",421.4,417.1,425.5,414.8,77.35K
"Feb 17, 2016",417.1,406.4,421.5,405,90.32K
"Feb 16, 2016",406.4,401.1,409.8,398,68.33K
"Feb 15, 2016",401.1,405.5,410.9,396.6,86.13K
"Feb 14, 2016",405.5,390.1,405.9,390.1,73.59K
"Feb 13, 2016",390.1,384,392.6,383.3,48.16K
"Feb 12, 2016",384,379.5,386.4,379.3,53.76K
"Feb 11, 2016",379.5,381.9,383.2,372.8,62.65K
"Feb 10, 2016",381.9,375.3,385.4,374.1,97.49K
"Feb 09, 2016",375.3,372.6,377.6,371.4,55.36K
"Feb 08, 2016",372.6,377.9,380.9,372.1,62.24K
"Feb 07, 2016",377.9,376.7,382.6,375.3,40.74K
"Feb 06, 2016",376.7,386.5,386.4,372.9,78.85K
"Feb 05, 2016",386.5,390.6,391.1,384.5,60.92K
"Feb 04, 2016",390.6,368,391.8,368,101.87K
"Feb 03, 2016",368,373.9,375.9,366.2,59.81K
"Feb 02, 2016",373.9,372.2,376.6,371.4,50.98K
"Feb 01, 2016",372.2,369.8,379.8,365.3,74.35K
"Jan 31, 2016",369.8,377.8,380.5,366.9,39.02K
"Jan 30, 2016",377.8,380.3,381.8,375,36.18K
"Jan 29, 2016",380.3,379.7,385.8,363.5,138.46K
"Jan 28, 2016",379.7,395,395.4,376.7,77.32K
"Jan 27, 2016",395,389.8,397.4,389.4,43.68K
"Jan 26, 2016",389.8,392.8,397.7,387.9,56.81K
"Jan 25, 2016",392.8,402.1,403.8,386.9,67.66K
"Jan 24, 2016",402.1,388.6,405.4,385.5,64.54K
"Jan 23, 2016",388.6,382.6,395.4,380.3,61.38K
"Jan 22, 2016",382.6,410.2,411.5,374.9,144.86K
"Jan 21, 2016",410.2,414.6,423.4,403.9,89.94K
"Jan 20, 2016",414.6,379.5,425.7,374,190.32K
"Jan 19, 2016",379.5,384.4,386.7,375.9,66.35K
"Jan 18, 2016",384.4,382.5,387.3,373.2,69.30K
"Jan 17, 2016",382.5,385,390.7,377.7,66.09K
"Jan 16, 2016",385,372.3,386.7,350.4,183.96K
"Jan 15, 2016",372.3,429.1,430.1,364.7,268.14K
"Jan 14, 2016",429.1,432.2,433.7,427,46.17K
"Jan 13, 2016",432.2,445,443.7,420.4,92.04K
"Jan 12, 2016",445,447.7,448.4,443.1,44.59K
"Jan 11, 2016",447.7,446.2,451.1,441.8,56.59K
"Jan 10, 2016",446.2,448.3,448.9,438.6,44.46K
"Jan 09, 2016",448.3,452.9,454.5,444.9,39.81K
"Jan 08, 2016",452.9,457,462.9,446.5,91.31K
"Jan 07, 2016",457,430.8,457.5,428.5,130.20K
"Jan 06, 2016",430.8,431.2,432.1,425,43.43K
"Jan 05, 2016",431.2,433.3,435.3,428.9,45.03K
"Jan 04, 2016",433.3,430.7,435.3,428.6,53.01K
"Jan 03, 2016",430.7,433.7,434.1,423.1,54.83K
"Jan 02, 2016",433.7,434,437.4,430.7,33.57K
"Jan 01, 2016",434,430,438,425.9,46.97K
"Dec 31, 2015",430,427.1,433.1,417.1,65.21K
"Dec 30, 2015",427.1,431.9,435,420.8,68.27K
"Dec 29, 2015",431.9,421.8,433.6,419.3,70.65K
"Dec 28, 2015",421.8,422.4,429.9,417.1,68.35K
"Dec 27, 2015",422.4,415.4,425.5,406.1,67.58K
"Dec 26, 2015",415.4,454,456.5,400.5,208.58K
"Dec 25, 2015",454,453,457.4,449.5,42.39K
"Dec 24, 2015",453,442.4,460.6,441.8,79.60K
"Dec 23, 2015",442.4,437,444.8,434.3,63.25K
"Dec 22, 2015",437,437.6,443.2,433.3,65.79K
"Dec 21, 2015",437.6,441.8,445.5,424,121.99K
"Dec 20, 2015",441.8,461.2,462.8,431.1,121.53K
"Dec 19, 2015",461.2,463.2,466,452.3,61.31K
"Dec 18, 2015",463.2,455.5,466.1,453.5,83.41K
"Dec 17, 2015",455.5,454,458.4,447.3,64.58K
"Dec 16, 2015",454,462.6,465.2,437.4,185.22K
"Dec 15, 2015",462.6,442,464.2,440.7,107.06K
"Dec 14, 2015",442,434.7,449.5,428.8,218.92K
"Dec 13, 2015",434.7,432.3,441,420.8,64.14K
"Dec 12, 2015",432.3,449.8,467.7,403.7,211.44K
"Dec 11, 2015",449.8,415.5,453.4,413.7,175.06K
"Dec 10, 2015",415.5,416,420.4,409.5,71.66K
"Dec 09, 2015",416,410.7,424.6,403.3,147.36K
"Dec 08, 2015",410.7,394.3,411.1,388,74.36K
"Dec 07, 2015",394.3,393.4,398.7,381.7,96.75K
"Dec 06, 2015",393.4,386.7,402.2,382.6,131.86K
"Dec 05, 2015",386.7,361.7,390.3,361.5,115.20K
"Dec 04, 2015",361.7,360.3,364,354.3,60.55K
"Dec 03, 2015",360.3,360,371.4,355.5,87.23K
"Dec 02, 2015",360,361.8,363.4,347.2,92.45K
"Dec 01, 2015",361.8,378,379,353.7,111.91K
"Nov 30, 2015",378,370.8,382.6,367.9,129.77K
"Nov 29, 2015",370.8,355.8,372.8,354.5,67.37K
"Nov 28, 2015",355.8,359.5,360.1,350.5,56.17K
"Nov 27, 2015",359.5,353.7,363.9,345.1,103.48K
"Nov 26, 2015",353.7,327.5,368.9,327.4,211.38K
"Nov 25, 2015",327.5,318.4,330,315.7,77.68K
"Nov 24, 2015",318.4,322.1,323.3,315.5,50.66K
"Nov 23, 2015",322.1,322.8,325,319.9,42.73K
"Nov 22, 2015",322.8,324.7,326.9,319.4,36.75K
"Nov 21, 2015",324.7,321.1,328.4,318.4,45.00K
"Nov 20, 2015",321.1,325,327.1,309.5,109.99K
"Nov 19, 2015",325,335.9,335.6,323.4,86.38K
"Nov 18, 2015",335.9,333.9,337.4,329.4,78.36K
"Nov 17, 2015",333.9,330.2,342.9,328.1,98.25K
"Nov 16, 2015",330.2,317.5,332,314.1,87.14K
"Nov 15, 2015",317.5,331.8,334.8,314.2,88.32K
"Nov 14, 2015",331.8,333.8,369.8,326.4,71.11K
"Nov 13, 2015",333.8,333.9,341.8,323.9,97.25K
"Nov 12, 2015",333.9,304.7,346.1,306.1,164.61K
"Nov 11, 2015",304.7,336.7,341.8,292.4,263.96K
"Nov 10, 2015",336.7,380.2,381.4,323.2,210.29K
"Nov 09, 2015",380.2,371.6,385.1,360.2,125.54K
"Nov 08, 2015",371.6,385.1,389.8,365.5,94.36K
"Nov 07, 2015",385.1,369.8,391.8,369,103.03K
"Nov 06, 2015",369.8,382.7,396.4,348.8,255.28K
"Nov 05, 2015",382.7,400.9,447.2,366.1,302.95K
"Nov 04, 2015",400.9,396.5,492.8,368.6,517.73K
"Nov 03, 2015",396.5,359.3,416.8,354.6,421.99K
"Nov 02, 2015",359.3,323,365.8,319.8,223.10K
"Nov 01, 2015",323,311.2,324.3,304.7,73.71K
"Oct 31, 2015",311.2,327.1,333.3,304.6,105.83K
"Oct 30, 2015",327.1,313.6,334.9,310.8,156.49K
"Oct 29, 2015",313.6,303.5,318.5,300.2,138.92K
"Oct 28, 2015",303.5,294.7,307.5,294,116.41K
"Oct 27, 2015",294.7,285.1,298.4,285.1,105.87K
"Oct 26, 2015",285.1,287.9,287.6,279.6,73.21K
"Oct 25, 2015",287.9,282.6,295.6,281.8,113.90K
"Oct 24, 2015",282.6,276.9,283,277,60.13K
"Oct 23, 2015",276.9,274.4,279.8,273.2,69.32K
"Oct 22, 2015",274.4,267.1,278.7,266.8,93.15K
"Oct 21, 2015",267.1,269.8,272.2,263.5,59.64K
"Oct 20, 2015",269.8,263.8,272.1,262.7,75.40K
"Oct 19, 2015",263.8,261.7,266,259.9,58.17K
"Oct 18, 2015",261.7,269.6,272.4,259.5,52.27K
"Oct 17, 2015",269.6,262.9,275.4,261.7,113.84K
"Oct 16, 2015",262.9,254.4,267.3,253.9,95.18K
"Oct 15, 2015",254.4,252.3,256.8,251.2,60.64K
"Oct 14, 2015",252.3,248.8,255.1,248.3,69.58K
"Oct 13, 2015",248.8,245.4,251.2,243.1,74.88K
"Oct 12, 2015",245.4,247.6,248,244.6,40.39K
"Oct 11, 2015",247.6,245.4,248.3,244.5,41.43K
"Oct 10, 2015",245.4,244,245.9,242.9,38.96K
"Oct 09, 2015",244,242.6,244.6,241.3,40.57K
"Oct 08, 2015",242.6,243,244.8,241.6,44.15K
"Oct 07, 2015",243,246.1,247.3,241.6,62.60K
"Oct 06, 2015",246.1,240.1,247.6,239.4,78.84K
"Oct 05, 2015",240.1,238.3,240.5,236.4,61.24K
"Oct 04, 2015",238.3,238.6,277.6,237.5,31.85K
"Oct 03, 2015",238.6,236.7,239.5,236.1,43.31K
"Oct 02, 2015",236.7,237.1,238.4,235.1,47.94K
"Oct 01, 2015",237.1,235.9,238.7,234.7,52.88K
"Sep 30, 2015",235.9,236.7,237.8,234.4,50.52K
"Sep 29, 2015",236.7,238.9,240.4,234.8,57.30K
"Sep 28, 2015",238.9,232.5,240.4,232.4,64.28K
"Sep 27, 2015",232.5,234.3,234.8,231.8,36.14K
"Sep 26, 2015",234.3,235,235.7,232.7,40.29K
"Sep 25, 2015",235,233.8,237.6,232.7,61.58K
"Sep 24, 2015",233.8,229.9,235.8,229.6,72.12K
"Sep 23, 2015",229.9,230,232.2,228.5,43.60K
"Sep 22, 2015",230,226.3,233.2,224.1,71.55K
"Sep 21, 2015",226.3,231.1,231.6,225,53.43K
"Sep 20, 2015",231.1,231.1,232.7,229.9,33.15K
"Sep 19, 2015",231.1,232.2,233.4,230.2,34.47K
"Sep 18, 2015",232.2,232.7,234.7,230.6,53.17K
"Sep 17, 2015",232.7,228.6,235.2,227.9,56.06K
"Sep 16, 2015",228.6,229.5,230.9,225.1,51.91K
"Sep 15, 2015",229.5,229.9,242.8,228,49.52K
"Sep 14, 2015",229.9,230.2,232.6,226,61.10K
"Sep 13, 2015",230.2,235.6,236.2,228.3,51.60K
"Sep 12, 2015",235.6,239.9,240.3,233.3,43.77K
"Sep 11, 2015",239.9,238.1,241,237.4,45.77K
"Sep 10, 2015",238.1,237.4,240.6,234.3,60.54K
"Sep 09, 2015",237.4,243.2,244.3,236.5,69.26K
"Sep 08, 2015",243.2,239.6,246.4,239.2,76.35K
"Sep 07, 2015",239.6,239.9,242.7,237.5,57.19K
"Sep 06, 2015",239.9,233.7,243.6,234.7,66.27K
"Sep 05, 2015",233.7,230.3,235.6,228.3,48.28K
"Sep 04, 2015",230.3,226.2,231.1,225.8,61.76K
"Sep 03, 2015",226.2,228.6,229.6,225.4,54.15K
"Sep 02, 2015",228.6,227.2,230.6,225.6,58.77K
"Sep 01, 2015",227.2,229.5,231.4,225.8,66.54K
"Aug 31, 2015",229.5,228.4,231.8,224.2,54.51K
"Aug 30, 2015",228.4,228.5,232.3,225.4,39.81K
"Aug 29, 2015",228.5,231.6,233.1,226.4,43.74K
"Aug 28, 2015",231.6,222.7,234.8,219.6,90.66K
"Aug 27, 2015",222.7,225,228.4,222,60.25K
"Aug 26, 2015",225,220.5,230.7,218.8,92.81K
"Aug 25, 2015",220.5,211.4,226.6,196.3,190.79K
"Aug 24, 2015",211.4,226.8,228.4,207.8,196.70K
"Aug 23, 2015",226.8,229.5,232.7,224.3,48.84K
"Aug 22, 2015",229.5,232.4,235.1,221,74.21K
"Aug 21, 2015",232.4,234.7,236.3,230.5,57.65K
"Aug 20, 2015",234.7,226,238,225.5,90.98K
"Aug 19, 2015",226,246.7,247.9,214.3,245.82K
"Aug 18, 2015",246.7,257.1,257.5,245.7,94.50K
"Aug 17, 2015",257.1,257.1,259.9,252.9,47.88K
"Aug 16, 2015",257.1,260.5,261.9,254.6,69.04K
"Aug 15, 2015",260.5,265,266.5,259.4,38.91K
"Aug 14, 2015",265,263.4,267.2,260.2,52.33K
"Aug 13, 2015",263.4,267.7,268.4,261.3,56.49K
"Aug 12, 2015",267.7,269,271.5,263.7,56.73K
"Aug 11, 2015",269,263.3,269.9,261.4,51.36K
"Aug 10, 2015",263.3,263.9,266.6,260.5,48.57K
"Aug 09, 2015",263.9,258.6,266.8,258.6,57.48K
"Aug 08, 2015",258.6,277.9,278.9,257.4,82.54K
"Aug 07, 2015",277.9,278,279.6,274.3,42.81K
